"id","round","game_date","venue_id","home_team_id","away_team_id","season_year","afltables_game_id","home_score_str","away_score_str","home_score_goals","home_score_behinds","home_score_total","away_score_goals","away_score_behinds","away_score_total","margin","home_result","away_result"
10785,"R12","2011-06-11",1323,20617,20894,2011,13850,"10.7.67","15.16.106",10,7,67,15,16,106,39,"L","W"
10786,"R12","2011-06-11",4,20710,20433,2011,13851,"13.10.88","13.5.83",13,10,88,13,5,83,5,"W","L"
10787,"R12","2011-06-11",3,20066,20525,2011,13852,"9.9.63","18.14.122",9,9,63,18,14,122,59,"L","W"
10788,"R12","2011-06-12",14,19974,5,2011,13853,"19.10.124","9.9.63",19,10,124,9,9,63,61,"W","L"
10789,"R12","2011-06-12",1,19882,20065,2011,13854,"9.21.75","9.11.65",9,21,75,9,11,65,10,"W","L"
10790,"R12","2011-06-12",1325,20986,20434,2011,13855,"15.8.98","9.10.64",15,8,98,9,10,64,34,"W","L"
10791,"R12","2011-06-13",4,19881,20158,2011,13856,"6.5.41","19.15.129",6,5,41,19,15,129,88,"L","W"
10792,"R13","2011-06-17",14,20802,20617,2011,13857,"14.16.100","10.10.70",14,16,100,10,10,70,30,"W","L"
10793,"R13","2011-06-18",14,20434,20525,2011,13858,"12.18.90","17.9.111",12,18,90,17,9,111,21,"L","W"
10794,"R13","2011-06-18",68,20433,20066,2011,13859,"19.15.129","8.10.58",19,15,129,8,10,58,71,"W","L"
10795,"R13","2011-06-18",4,20709,20710,2011,13860,"11.6.72","15.10.100",11,6,72,15,10,100,28,"L","W"
10796,"R13","2011-06-18",2,5,20065,2011,13861,"14.10.94","18.17.125",14,10,94,18,17,125,31,"L","W"
10797,"R13","2011-06-19",4,19881,20986,2011,13862,"22.17.149","8.12.60",22,17,149,8,12,60,89,"W","L"
10798,"R13","2011-06-19",14,19974,19882,2011,13863,"15.10.100","10.6.66",15,10,100,10,6,66,34,"W","L"
10799,"R13","2011-06-19",1325,20894,20893,2011,13864,"15.20.110","13.10.88",15,20,110,13,10,88,22,"W","L"
10800,"R14","2011-06-24",4,20433,20434,2011,13865,"23.8.146","12.9.81",23,8,146,12,9,81,65,"W","L"
10801,"R14","2011-06-25",3,20066,20802,2011,13866,"13.10.88","17.8.110",13,10,88,17,8,110,22,"L","W"
10802,"R14","2011-06-25",4,20065,19881,2011,13867,"13.13.91","17.16.118",13,13,91,17,16,118,27,"L","W"
10803,"R14","2011-06-25",1321,19882,20158,2011,13868,"14.9.93","13.21.99",14,9,93,13,21,99,6,"L","W"
10804,"R14","2011-06-25",1325,20986,5,2011,13869,"12.16.88","10.5.65",12,16,88,10,5,65,23,"W","L"
10805,"R14","2011-06-26",7,20710,20617,2011,13870,"19.11.125","10.13.73",19,11,125,10,13,73,52,"W","L"
10833,"R18","2011-07-23",14,20525,5,2011,13898,"17.20.122","11.11.77",17,20,122,11,11,77,45,"W","L"
10834,"R18","2011-07-23",4,20434,19974,2011,13899,"12.7.79","24.9.153",12,7,79,24,9,153,74,"L","W"
10835,"R18","2011-07-23",3,20066,20158,2011,13900,"11.9.75","19.15.129",11,9,75,19,15,129,54,"L","W"
10836,"R18","2011-07-24",14,20710,20065,2011,13901,"17.11.113","7.9.51",17,11,113,7,9,51,62,"W","L"
10837,"R18","2011-07-24",4,19881,20433,2011,13902,"12.6.78","20.12.132",12,6,78,20,12,132,54,"L","W"
10838,"R18","2011-07-24",1325,20986,20894,2011,13903,"9.10.64","8.17.65",9,10,64,8,17,65,1,"L","W"
10839,"R19","2011-07-29",14,20525,19974,2011,13904,"9.8.62","11.14.80",9,8,62,11,14,80,18,"L","W"
10840,"R19","2011-07-30",14,20802,20894,2011,13905,"15.5.95","15.13.103",15,5,95,15,13,103,8,"L","W"
10841,"R19","2011-07-30",7,20710,19881,2011,13906,"37.11.233","7.5.47",37,11,233,7,5,47,186,"W","L"
10842,"R19","2011-07-30",3,20066,20709,2011,13907,"6.18.54","10.14.74",6,18,54,10,14,74,20,"L","W"
10843,"R19","2011-07-30",1325,20986,20433,2011,13908,"6.8.44","13.17.95",6,8,44,13,17,95,51,"L","W"
10844,"R19","2011-07-31",4,20158,20434,2011,13909,"25.16.166","14.8.92",25,16,166,14,8,92,74,"W","L"
10845,"R19","2011-07-31",1323,20617,20893,2011,13910,"16.15.111","11.13.79",16,15,111,11,13,79,32,"W","L"
10846,"R20","2011-08-05",14,20709,20986,2011,13911,"16.17.113","10.12.72",16,17,113,10,12,72,41,"W","L"
10847,"R20","2011-08-06",7,20710,20066,2011,13912,"29.14.188","6.2.38",29,14,188,6,2,38,150,"W","L"
10704,"R1","2011-03-27",14,20434,20802,2011,13769,"16.17.113","8.10.58",16,17,113,8,10,58,55,"W","L"
10705,"R1","2011-03-27",4,19881,19882,2011,13770,"11.18.84","11.18.84",11,18,84,11,18,84,0,"D","D"
10706,"R1","2011-03-27",1325,20894,20525,2011,13771,"13.14.92","13.10.88",13,14,92,13,10,88,4,"W","L"
10707,"R2","2011-04-01",4,20709,20065,2011,13772,"13.17.95","14.11.95",13,17,95,14,11,95,0,"D","D"
10708,"R2","2011-04-02",14,20525,20158,2011,13773,"7.14.56","21.17.143",7,14,56,21,17,143,87,"L","W"
10709,"R2","2011-04-02",1323,20893,20894,2011,13774,"15.8.98","16.20.116",15,8,98,16,20,116,18,"L","W"
10710,"R2","2011-04-02",2,20066,19974,2011,13775,"7.10.52","26.15.171",7,10,52,26,15,171,119,"L","W"
10711,"R2","2011-04-02",1325,20986,20710,2011,13776,"10.18.78","13.11.89",10,18,78,13,11,89,11,"L","W"
10712,"R2","2011-04-03",14,20802,5,2011,13777,"19.9.123","6.9.45",19,9,123,6,9,45,78,"W","L"
10713,"R2","2011-04-03",1321,19882,20434,2011,13778,"14.14.98","13.15.93",14,14,98,13,15,93,5,"W","L"
10714,"R2","2011-04-03",4,20433,19881,2011,13779,"16.26.122","12.5.77",16,26,122,12,5,77,45,"W","L"
10715,"R3","2011-04-08",4,20158,19974,2011,13780,"15.12.102","11.8.74",15,12,102,11,8,74,28,"W","L"
10716,"R3","2011-04-09",14,20802,20066,2011,13781,"18.14.122","7.9.51",18,14,122,7,9,51,71,"W","L"
10717,"R3","2011-04-09",1323,20617,20986,2011,13782,"7.12.54","11.13.79",7,12,54,11,13,79,25,"L","W"
10718,"R3","2011-04-09",4,20065,20433,2011,13783,"6.16.52","17.13.115",6,16,52,17,13,115,63,"L","W"
10719,"R3","2011-04-09",1325,20894,19882,2011,13784,"13.10.88","15.11.101",13,10,88,15,11,101,13,"L","W"
10720,"R3","2011-04-10",4,19881,5,2011,13785,"12.10.82","11.5.71",12,10,82,11,5,71,11,"W","L"
10721,"R3","2011-04-10",7,20710,20893,2011,13786,"17.20.122","6.7.43",17,20,122,6,7,43,79,"W","L"
10722,"R3","2011-04-10",14,20709,20434,2011,13787,"12.12.84","21.10.136",12,12,84,21,10,136,52,"L","W"
10723,"R4","2011-04-15",4,20065,20158,2011,13788,"13.12.90","24.17.161",13,12,90,24,17,161,71,"L","W"
10724,"R4","2011-04-16",4,19974,20434,2011,13789,"11.13.79","11.13.79",11,13,79,11,13,79,0,"D","D"
10725,"R4","2011-04-16",68,20433,20894,2011,13790,"10.12.72","9.11.65",10,12,72,9,11,65,7,"W","L"
10726,"R4","2011-04-16",1,19882,20710,2011,13791,"7.12.54","11.15.81",7,12,54,11,15,81,27,"L","W"
10727,"R4","2011-04-16",1323,20893,20617,2011,13792,"14.14.98","9.12.66",14,14,98,9,12,66,32,"W","L"
10728,"R4","2011-04-17",2,20066,19881,2011,13793,"9.15.69","23.21.159",9,15,69,23,21,159,90,"L","W"
10729,"R4","2011-04-17",1325,20986,20525,2011,13794,"18.19.127","14.14.98",18,19,127,14,14,98,29,"W","L"
10755,"R8","2011-05-14",2,5,20434,2011,13820,"9.12.66","15.12.102",9,12,66,15,12,102,36,"L","W"
10756,"R8","2011-05-14",1,19882,20893,2011,13821,"18.13.121","9.5.59",18,13,121,9,5,59,62,"W","L"
10757,"R8","2011-05-15",4,20433,20709,2011,13822,"14.15.99","10.9.69",14,15,99,10,9,69,30,"W","L"
10758,"R8","2011-05-15",14,20802,20065,2011,13823,"23.15.153","18.10.118",23,15,153,18,10,118,35,"W","L"
10759,"R8","2011-05-15",1325,20894,20986,2011,13824,"14.12.96","9.9.63",14,12,96,9,9,63,33,"W","L"
10760,"R9","2011-05-20",14,19974,20710,2011,13825,"14.16.100","15.12.102",14,16,100,15,12,102,2,"L","W"
10761,"R9","2011-05-21",14,20709,19881,2011,13826,"16.10.106","13.8.86",16,10,106,13,8,86,20,"W","L"
10762,"R9","2011-05-21",1323,20893,20986,2011,13827,"14.6.90","21.16.142",14,6,90,21,16,142,52,"L","W"
10763,"R9","2011-05-21",4,20065,20434,2011,13828,"16.9.105","13.11.89",16,9,105,13,11,89,16,"W","L"
10764,"R9","2011-05-21",2,5,20525,2011,13829,"10.13.73","8.11.59",10,13,73,8,11,59,14,"W","L"
10765,"R9","2011-05-22",14,20158,20617,2011,13830,"20.15.135","14.8.92",20,15,135,14,8,92,43,"W","L"
10766,"R9","2011-05-22",1,19882,20433,2011,13831,"8.12.60","15.16.106",8,12,60,15,16,106,46,"L","W"
10767,"R9","2011-05-22",1325,20894,20802,2011,13832,"26.19.175","8.4.52",26,19,175,8,4,52,123,"W","L"
10768,"R10","2011-05-27",4,19881,19974,2011,13833,"6.10.46","13.15.93",6,10,46,13,15,93,47,"L","W"
10769,"R10","2011-05-28",14,20525,19882,2011,13834,"9.17.71","10.12.72",9,17,71,10,12,72,1,"L","W"
10770,"R10","2011-05-28",1325,20986,20709,2011,13835,"7.14.56","15.12.102",7,14,56,15,12,102,46,"L","W"
10771,"R10","2011-05-28",3,20066,20710,2011,13836,"10.13.73","21.13.139",10,13,73,21,13,139,66,"L","W"
10772,"R10","2011-05-28",70,20065,20893,2011,13837,"10.14.74","13.11.89",10,14,74,13,11,89,15,"L","W"
10773,"R10","2011-05-29",1323,20617,5,2011,13838,"8.13.61","15.11.101",8,13,61,15,11,101,40,"L","W"
10774,"R10","2011-05-29",4,20158,20894,2011,13839,"16.9.105","7.11.53",16,9,105,7,11,53,52,"W","L"
10775,"R10","2011-05-29",14,20802,20433,2011,13840,"9.8.62","13.13.91",9,8,62,13,13,91,29,"L","W"
10776,"R11","2011-06-03",4,20434,19881,2011,13841,"10.8.68","15.11.101",10,8,68,15,11,101,33,"L","W"
10777,"R11","2011-06-04",7,20710,20802,2011,13842,"23.10.148","13.9.87",23,10,148,13,9,87,61,"W","L"
10778,"R11","2011-06-04",1325,20894,20066,2011,13843,"13.7.85","10.7.67",13,7,85,10,7,67,18,"W","L"
10779,"R11","2011-06-04",4,20158,20709,2011,13844,"16.12.108","7.9.51",16,12,108,7,9,51,57,"W","L"
10780,"R11","2011-06-04",2,5,19882,2011,13845,"7.9.51","17.14.116",7,9,51,17,14,116,65,"L","W"
10781,"R11","2011-06-05",4,20433,20986,2011,13846,"17.9.111","13.11.89",17,9,111,13,11,89,22,"W","L"
10806,"R14","2011-06-26",14,19974,20894,2011,13871,"10.7.67","15.13.103",10,7,67,15,13,103,36,"L","W"
10807,"R14","2011-06-26",1323,20893,20525,2011,13872,"14.7.91","21.10.136",14,7,91,21,10,136,45,"L","W"
10808,"R15","2011-07-01",14,20802,19881,2011,13873,"19.13.127","8.15.63",19,13,127,8,15,63,64,"W","L"
10809,"R15","2011-07-02",4,20065,19974,2011,13874,"12.9.81","28.16.184",12,9,81,28,16,184,103,"L","W"
10810,"R15","2011-07-02",1325,20986,20066,2011,13875,"17.10.112","9.8.62",17,10,112,9,8,62,50,"W","L"
10811,"R15","2011-07-02",14,20434,20710,2011,13876,"18.7.115","16.15.111",18,7,115,16,15,111,4,"W","L"
10812,"R15","2011-07-02",1323,20617,19882,2011,13877,"8.9.57","6.14.50",8,9,57,6,14,50,7,"W","L"
10813,"R15","2011-07-03",2,5,20893,2011,13878,"15.9.99","13.10.88",15,9,99,13,10,88,11,"W","L"
10814,"R15","2011-07-03",4,20158,20433,2011,13879,"15.16.106","9.11.65",15,16,106,9,11,65,41,"W","L"
10815,"R15","2011-07-03",14,20525,20709,2011,13880,"10.10.70","12.7.79",10,10,70,12,7,79,9,"L","W"
10816,"R16","2011-07-08",1325,20894,20710,2011,13881,"14.12.96","13.10.88",14,12,96,13,10,88,8,"W","L"
10817,"R16","2011-07-09",68,20433,5,2011,13882,"16.9.105","9.9.63",16,9,105,9,9,63,42,"W","L"
10818,"R16","2011-07-09",4,20434,20065,2011,13883,"15.15.105","9.12.66",15,15,105,9,12,66,39,"W","L"
10819,"R16","2011-07-09",3,20066,19882,2011,13884,"4.12.36","15.16.106",4,12,36,15,16,106,70,"L","W"
10820,"R16","2011-07-10",4,20158,20525,2011,13885,"22.15.147","3.12.30",22,15,147,3,12,30,117,"W","L"
10821,"R16","2011-07-10",1323,20893,20709,2011,13886,"8.5.53","17.7.109",8,5,53,17,7,109,56,"L","W"
10822,"R16","2011-07-10",14,20802,19974,2011,13887,"14.12.96","9.15.69",14,12,96,9,15,69,27,"W","L"
10823,"R17","2011-07-15",1323,20617,20434,2011,13888,"10.13.73","12.12.84",10,13,73,12,12,84,11,"L","W"
10824,"R17","2011-07-16",4,19974,20158,2011,13889,"11.13.79","13.20.98",11,13,79,13,20,98,19,"L","W"
10825,"R17","2011-07-16",1630,20065,20066,2011,13890,"9.16.70","12.13.85",9,16,70,12,13,85,15,"L","W"
10826,"R17","2011-07-16",14,20709,20894,2011,13891,"13.4.82","9.7.61",13,4,82,9,7,61,21,"W","L"
10827,"R17","2011-07-16",70,19881,20893,2011,13892,"17.11.113","14.8.92",17,11,113,14,8,92,21,"W","L"
10828,"R17","2011-07-17",1,19882,20986,2011,13893,"13.9.87","15.8.98",13,9,87,15,8,98,11,"L","W"
10829,"R17","2011-07-17",2,5,20710,2011,13894,"15.14.104","20.13.133",15,14,104,20,13,133,29,"L","W"
10830,"R17","2011-07-17",14,20525,20802,2011,13895,"21.16.142","17.9.111",21,16,142,17,9,111,31,"W","L"
10831,"R18","2011-07-22",14,20709,20617,2011,13896,"19.13.127","3.6.24",19,13,127,3,6,24,103,"W","L"
10832,"R18","2011-07-23",1,19882,20802,2011,13897,"16.18.114","11.9.75",16,18,114,11,9,75,39,"W","L"
10848,"R20","2011-08-06",4,19974,19881,2011,13913,"21.8.134","7.16.58",21,8,134,7,16,58,76,"W","L"
10849,"R20","2011-08-06",14,20434,19882,2011,13914,"15.10.100","14.15.99",15,10,100,14,15,99,1,"W","L"
10850,"R20","2011-08-06",1323,20893,20158,2011,13915,"3.3.21","23.21.159",3,3,21,23,21,159,138,"L","W"
10851,"R20","2011-08-07",2,5,20617,2011,13916,"16.9.105","16.14.110",16,9,105,16,14,110,5,"L","W"
10852,"R20","2011-08-07",68,20433,20525,2011,13917,"15.13.103","13.8.86",15,13,103,13,8,86,17,"W","L"
10853,"R20","2011-08-07",1325,20894,20065,2011,13918,"22.15.147","14.6.90",22,15,147,14,6,90,57,"W","L"
10854,"R21","2011-08-12",14,20709,20158,2011,13919,"10.10.70","14.5.89",10,10,70,14,5,89,19,"L","W"
10855,"R21","2011-08-13",4,20433,20893,2011,13920,"31.11.197","5.2.32",31,11,197,5,2,32,165,"W","L"
10856,"R21","2011-08-13",1325,20986,19974,2011,13921,"12.13.85","16.19.115",12,13,85,16,19,115,30,"L","W"
10857,"R21","2011-08-13",14,20802,20434,2011,13922,"15.11.101","23.12.150",15,11,101,23,12,150,49,"L","W"
10858,"R21","2011-08-13",2,5,20066,2011,13923,"18.15.123","8.13.61",18,15,123,8,13,61,62,"W","L"
10859,"R21","2011-08-14",14,19881,20894,2011,13924,"9.8.62","16.14.110",9,8,62,16,14,110,48,"L","W"
10860,"R21","2011-08-14",4,20065,19882,2011,13925,"14.15.99","7.14.56",14,15,99,7,14,56,43,"W","L"
10861,"R21","2011-08-14",1323,20617,20710,2011,13926,"12.13.85","14.12.96",12,13,85,14,12,96,11,"L","W"
10862,"R22","2011-08-19",14,19974,20433,2011,13927,"8.18.66","10.18.78",8,18,66,10,18,78,12,"L","W"
10863,"R22","2011-08-20",3,20066,20617,2011,13928,"9.10.64","18.17.125",9,10,64,18,17,125,61,"L","W"
10864,"R22","2011-08-20",1325,20894,20434,2011,13929,"20.14.134","11.11.77",20,14,134,11,11,77,57,"W","L"
10865,"R22","2011-08-20",4,20158,5,2011,13930,"14.18.102","13.6.84",14,18,102,13,6,84,18,"W","L"
10866,"R22","2011-08-20",14,20525,20986,2011,13931,"21.17.143","6.9.45",21,17,143,6,9,45,98,"W","L"
10867,"R22","2011-08-21",1321,19882,20709,2011,13932,"10.23.83","10.8.68",10,23,83,10,8,68,15,"W","L"
10868,"R22","2011-08-21",1323,20893,20802,2011,13933,"15.7.97","24.13.157",15,7,97,24,13,157,60,"L","W"
10869,"R22","2011-08-21",4,19881,20065,2011,13934,"17.8.110","17.15.117",17,8,110,17,15,117,7,"L","W"
10870,"R23","2011-08-26",1325,20986,20158,2011,13935,"8.4.52","20.12.132",8,4,52,20,12,132,80,"L","W"
10871,"R23","2011-08-27",4,20433,20802,2011,13936,"16.17.113","10.7.67",16,17,113,10,7,67,46,"W","L"
10872,"R23","2011-08-27",7,20710,19882,2011,13937,"12.14.86","15.9.99",12,14,86,15,9,99,13,"L","W"
10873,"R23","2011-08-27",14,20709,20525,2011,13938,"19.21.135","10.10.70",19,21,135,10,10,70,65,"W","L"
10874,"R23","2011-08-27",2,5,20894,2011,13939,"11.15.81","13.11.89",11,15,81,13,11,89,8,"L","W"
10875,"R23","2011-08-28",1323,20617,20065,2011,13940,"15.9.99","17.19.121",15,9,99,17,19,121,22,"L","W"
10876,"R23","2011-08-28",4,19881,20066,2011,13941,"17.10.112","12.10.82",17,10,112,12,10,82,30,"W","L"
10877,"R23","2011-08-28",14,20434,20893,2011,13942,"17.18.120","17.11.113",17,18,120,17,11,113,7,"W","L"
10878,"R24","2011-09-02",4,20158,20710,2011,13943,"8.5.53","22.17.149",8,5,53,22,17,149,96,"L","W"
10879,"R24","2011-09-03",3,20066,20433,2011,13944,"14.13.97","16.10.106",14,13,97,16,10,106,9,"L","W"
10880,"R24","2011-09-03",14,20802,20986,2011,13945,"15.17.107","8.13.61",15,17,107,8,13,61,46,"W","L"
10881,"R24","2011-09-03",1,19882,5,2011,13946,"18.11.119","9.13.67",18,11,119,9,13,67,52,"W","L"
10882,"R24","2011-09-03",1325,20894,20617,2011,13947,"22.13.145","7.8.50",22,13,145,7,8,50,95,"W","L"
10883,"R24","2011-09-03",4,19974,20709,2011,13948,"9.12.66","13.8.86",9,12,66,13,8,86,20,"L","W"
10884,"R24","2011-09-04",10,20893,19881,2011,13949,"17.10.112","15.14.104",17,10,112,15,14,104,8,"W","L"
10885,"R24","2011-09-04",14,20065,20525,2011,13950,"13.13.91","15.14.104",13,13,91,15,14,104,13,"L","W"
10886,"RQF","2011-09-09",4,20710,20433,2011,13951,"14.14.98","9.13.67",14,14,98,9,13,67,31,"W","L"
10887,"RQF","2011-09-10",4,20158,20894,2011,13952,"12.10.82","9.8.62",12,10,82,9,8,62,20,"W","L"
10888,"REF","2011-09-10",14,20709,19882,2011,13953,"8.9.57","12.10.82",8,9,57,12,10,82,25,"L","W"
10889,"REF","2011-09-11",4,19974,20434,2011,13954,"21.23.149","13.9.87",21,23,149,13,9,87,62,"W","L"
10890,"RSF","2011-09-16",4,20433,19882,2011,13955,"19.8.122","13.8.86",19,8,122,13,8,86,36,"W","L"
10891,"RSF","2011-09-17",1325,20894,19974,2011,13956,"15.11.101","15.8.98",15,11,101,15,8,98,3,"W","L"
10892,"RPF","2011-09-23",4,20158,20433,2011,13957,"10.8.68","9.11.65",10,8,68,9,11,65,3,"W","L"
10893,"RPF","2011-09-24",4,20710,20894,2011,13958,"17.15.117","10.9.69",17,15,117,10,9,69,48,"W","L"
10894,"RGF","2011-10-01",4,20158,20710,2011,13959,"12.9.81","18.11.119",12,9,81,18,11,119,38,"L","W"
10895,"R1","2012-03-24",1321,20157,19882,2012,13960,"5.7.37","14.16.100",5,7,37,14,16,100,63,"L","W"
10896,"R1","2012-03-29",4,20065,19974,2012,13961,"12.9.81","18.17.125",12,9,81,18,17,125,44,"L","W"
10897,"R1","2012-03-30",4,20433,20158,2012,13962,"20.17.137","16.19.115",20,17,137,16,19,115,22,"W","L"
10898,"R1","2012-03-31",4,19881,5,2012,13963,"11.12.78","17.17.119",11,12,78,17,17,119,41,"L","W"
10899,"R1","2012-03-31",3,20066,20617,2012,13964,"10.8.68","19.23.137",10,8,68,19,23,137,69,"L","W"
10900,"R1","2012-03-31",14,20525,20434,2012,13965,"15.12.102","14.20.104",15,12,102,14,20,104,2,"L","W"
10901,"R1","2012-03-31",1325,20986,20710,2012,13966,"16.9.105","15.11.101",16,9,105,15,11,101,4,"W","L"
10902,"R1","2012-04-01",14,20802,20894,2012,13967,"12.15.87","21.10.136",12,15,87,21,10,136,49,"L","W"
10903,"R1","2012-04-01",1323,20893,20709,2012,13968,"13.11.89","13.7.85",13,11,89,13,7,85,4,"W","L"
10904,"R2","2012-04-05",2,5,19974,2012,13969,"9.9.63","23.16.154",9,9,63,23,16,154,91,"L","W"
10905,"R2","2012-04-07",14,20434,20893,2012,13970,"16.15.111","13.8.86",16,15,111,13,8,86,25,"W","L"
10906,"R2","2012-04-07",1,19882,20986,2012,13971,"14.10.94","12.9.81",14,10,94,12,9,81,13,"W","L"
10907,"R2","2012-04-07",1325,20894,19881,2012,13972,"25.16.166","9.4.58",25,16,166,9,4,58,108,"W","L"
10908,"R2","2012-04-07",1323,20617,20802,2012,13973,"11.16.82","9.10.64",11,16,82,9,10,64,18,"W","L"
10909,"R2","2012-04-07",4,20158,20065,2012,13974,"12.13.85","8.16.64",12,13,85,8,16,64,21,"W","L"
10910,"R2","2012-04-08",52,20525,20157,2012,13975,"28.15.183","8.6.54",28,15,183,8,6,54,129,"W","L"
10911,"R2","2012-04-08",14,20709,20066,2012,13976,"21.13.139","7.5.47",21,13,139,7,5,47,92,"W","L"
10912,"R2","2012-04-09",4,20710,20433,2012,13977,"14.8.92","13.12.90",14,8,92,13,12,90,2,"W","L"
10913,"R3","2012-04-13",4,19974,20158,2012,13978,"18.14.122","9.8.62",18,14,122,9,8,62,60,"W","L"
10914,"R3","2012-04-14",4,20065,19881,2012,13979,"20.13.133","11.8.74",20,13,133,11,8,74,59,"W","L"
10915,"R3","2012-04-14",1323,20893,19882,2012,13980,"12.11.83","16.9.105",12,11,83,16,9,105,22,"L","W"
10916,"R3","2012-04-14",1325,20986,5,2012,13981,"8.16.64","5.5.35",8,16,64,5,5,35,29,"W","L"
10917,"R3","2012-04-14",3,20066,20434,2012,13982,"13.10.88","15.15.105",13,10,88,15,15,105,17,"L","W"
10918,"R3","2012-04-14",14,20802,20709,2012,13983,"5.10.40","15.13.103",5,10,40,15,13,103,63,"L","W"
10919,"R3","2012-04-15",1724,20157,20894,2012,13984,"10.9.69","23.12.150",10,9,69,23,12,150,81,"L","W"
10920,"R3","2012-04-15",4,20433,20617,2012,13985,"21.14.140","12.12.84",21,14,140,12,12,84,56,"W","L"
10921,"R3","2012-04-15",14,20525,20710,2012,13986,"20.11.131","16.18.114",20,11,131,16,18,114,17,"W","L"
10922,"R4","2012-04-20",14,20709,20986,2012,13987,"11.13.79","14.8.92",11,13,79,14,8,92,13,"L","W"
10923,"R4","2012-04-21",4,19974,20434,2012,13988,"11.13.79","15.19.109",11,13,79,15,19,109,30,"L","W"
10924,"R4","2012-04-21",14,20158,20893,2012,13989,"14.13.97","10.13.73",14,13,97,10,13,73,24,"W","L"
10925,"R4","2012-04-21",1323,20617,20157,2012,13990,"13.18.96","7.8.50",13,18,96,7,8,50,46,"W","L"
10926,"R4","2012-04-21",1325,20894,20433,2012,13991,"5.21.51","5.16.46",5,21,51,5,16,46,5,"W","L"
10927,"R4","2012-04-21",2,5,20066,2012,13992,"17.9.111","6.10.46",17,9,111,6,10,46,65,"W","L"
10928,"R4","2012-04-22",7,20710,20065,2012,13993,"11.9.75","9.11.65",11,9,75,9,11,65,10,"W","L"
10929,"R4","2012-04-22",1,19882,20525,2012,13994,"17.11.113","10.17.77",17,11,113,10,17,77,36,"W","L"
10930,"R4","2012-04-22",4,19881,20802,2012,13995,"9.13.67","13.10.88",9,13,67,13,10,88,21,"L","W"
10931,"R5","2012-04-25",4,20158,20434,2012,13996,"11.14.80","11.13.79",11,14,80,11,13,79,1,"W","L"
10932,"R5","2012-04-27",1325,20986,19974,2012,13997,"7.15.57","10.5.65",7,15,57,10,5,65,8,"L","W"
10933,"R5","2012-04-28",225,20157,20802,2012,13998,"9.8.62","15.14.104",9,8,62,15,14,104,42,"L","W"
10934,"R5","2012-04-28",14,20525,20066,2012,13999,"17.25.127","13.15.93",17,25,127,13,15,93,34,"W","L"
10935,"R5","2012-04-28",4,19881,20709,2012,14000,"10.6.66","12.12.84",10,6,66,12,12,84,18,"L","W"
10936,"R5","2012-04-28",2,5,20710,2012,14001,"4.17.41","12.7.79",4,17,41,12,7,79,38,"L","W"
10937,"R5","2012-04-29",68,20433,19882,2012,14002,"10.9.69","16.10.106",10,9,69,16,10,106,37,"L","W"
10938,"R5","2012-04-29",14,20065,20894,2012,14003,"14.13.97","16.11.107",14,13,97,16,11,107,10,"L","W"
10939,"R5","2012-04-29",1323,20617,20893,2012,14004,"16.14.110","14.7.91",16,14,110,14,7,91,19,"W","L"
10940,"R6","2012-05-04",14,20802,20158,2012,14005,"11.11.77","15.8.98",11,11,77,15,8,98,21,"L","W"
10941,"R6","2012-05-05",14,20434,5,2012,14006,"19.15.129","9.8.62",19,15,129,9,8,62,67,"W","L"
10942,"R6","2012-05-05",7,20710,19881,2012,14007,"17.17.119","11.10.76",17,17,119,11,10,76,43,"W","L"
10943,"R6","2012-05-05",3,20066,20986,2012,14008,"14.3.87","14.10.94",14,3,87,14,10,94,7,"L","W"
10944,"R6","2012-05-05",1,19882,20617,2012,14009,"14.10.94","15.9.99",14,10,94,15,9,99,5,"L","W"
10945,"R6","2012-05-05",4,20709,20433,2012,14010,"13.10.88","18.15.123",13,10,88,18,15,123,35,"L","W"
10946,"R6","2012-05-06",14,19974,20157,2012,14011,"15.20.110","6.7.43",15,20,110,6,7,43,67,"W","L"
10947,"R6","2012-05-06",1323,20893,20065,2012,14012,"8.6.54","13.13.91",8,6,54,13,13,91,37,"L","W"
10948,"R6","2012-05-06",1325,20894,20525,2012,14013,"17.18.120","15.5.95",17,18,120,15,5,95,25,"W","L"
10949,"R7","2012-05-11",4,19881,20433,2012,14014,"6.13.49","15.25.115",6,13,49,15,25,115,66,"L","W"
10950,"R7","2012-05-12",1323,20617,20710,2012,14015,"19.8.122","10.12.72",19,8,122,10,12,72,50,"W","L"
10951,"R7","2012-05-12",225,20157,20066,2012,14016,"13.16.94","9.13.67",13,16,94,9,13,67,27,"W","L"
10952,"R7","2012-05-12",4,20065,19882,2012,14017,"13.13.91","8.14.62",13,13,91,8,14,62,29,"W","L"
10953,"R7","2012-05-12",2,5,20158,2012,14018,"8.10.58","17.14.116",8,10,58,17,14,116,58,"L","W"
11020,"R15","2012-07-08",1325,20986,20802,2012,14085,"14.11.95","8.9.57",14,11,95,8,9,57,38,"W","L"
10954,"R7","2012-05-12",14,20434,20894,2012,14019,"16.17.113","7.10.52",16,17,113,7,10,52,61,"W","L"
10955,"R7","2012-05-13",14,20525,20802,2012,14020,"12.11.83","15.11.101",12,11,83,15,11,101,18,"L","W"
10956,"R7","2012-05-13",1325,20986,20893,2012,14021,"12.15.87","7.5.47",12,15,87,7,5,47,40,"W","L"
10957,"R7","2012-05-14",14,20709,19974,2012,14022,"19.8.122","14.14.98",19,8,122,14,14,98,24,"W","L"
